passage_id,question,passage,has_answer,year,position,art
2004_574.txt:Art.4,Jakie statki mogą łowić w polskim morzu?," Art. 4. 1. Rybołówstwo morskie statkami rybackimi o polskiej przynależności może być   wykonywane przez armatora, którego siedziba albo oddział, albo miejsce   zamieszkania znajduje się na terytorium Rzeczypospolitej Polskiej. 2. Rybołówstwo morskie na terytorium Rzeczypospolitej Polskiej może być   wykonywane wyłącznie statkami rybackimi o polskiej przynależności.                                                                              ",True,2004,574,4
2001_499.txt:Art.110,Kiedy komitet wyborczy może zacząć wydawać pieniądze?," Art. 110. 1. Komitet wyborczy może pozyskiwać i wydatkować środki jedynie na cele   związane z wyborami. 2. Komitet wyborczy partii politycznej może pozyskiwać i wydatkować środki   od dnia wydania przez Państwową Komisję Wyborczą postanowienia o przyjęciu   zawiadomienia, o którym mowa w art. 96 ust. 2. 3. Koalicyjny komitet wyborczy i komitet wyborczy wyborców mogą pozyskiwać i   wydatkować środki od dnia wydania przez Państwową Komisję Wyborczą   postanowienia o przyjęciu zawiadomienia, o którym mowa odpowiednio w art.   97 ust. 7 albo w art. 98 ust. 4. 4. Zabrania się:    1) pozyskiwania środków przez komitet wyborczy po dniu wyborów,    2) wydatkowania środków przez komitet wyborczy po dniu złożenia      sprawozdania, o którym mowa w art. 120.                                  ",True,2001,499,110
1997_555.txt:Art.85,Kiedy obrońca sądowy może bronić więcej niż jednego klienta?," Art. 85.  § 1. Obrońca może bronić kilku oskarżonych, jeżeli ich interesy nie pozostają      w sprzeczności.  § 2. Stwierdzając sprzeczność sąd wydaje postanowienie, zakreślając oskarżonym      termin do ustanowienia innych obrońców. W wypadku obrony z       urzędu sąd wyznacza innego obrońcę. Na postanowienie przysługuje zażalenie.                                             ",True,1997,555,85
2003_1750.txt:Art.125,Kiedy osoby powołane do służby kandydackiej zostają żołnierzami?," Art. 125. 1. Osoby powołane do służby kandydackiej stają się żołnierzami w czynnej   służbie wojskowej z dniem stawienia się do tej służby, po podpisaniu   kontraktu, o którym mowa w art. 124 ust. 4. Przepisy art. 15 i 18 stosuje się   odpowiednio. 2. Z dniem rozpoczęcia pełnienia służby kandydackiej żołnierze pełniący służbę   kandydacką otrzymują bez szczególnego nadania tytuł:    1) podchorążego, jeżeli kształcą się na oficera zawodowego;    2) elewa, jeżeli kształcą się na podoficera zawodowego.                                                                             ",True,2003,1750,125
1997_944.txt:Art.4,Kto jest przełożonym żołnierzy?," Art. 4.  1. Minister Obrony Narodowej jest przełożonym wszystkich żołnierzy, z zastrzeżeniem    ust. 2 i 3.  2. Minister Spraw Wewnętrznych i Administracji jest przełożonym żołnierzy     pełniących służbę w podporządkowanych mu jednostkach organizacyjnych.  3. Ministrowie, kierownicy urzędów i instytucji, każdy w sprawach należących     do jego zakresu działania, są przełożonymi żołnierzy pełniących służbę w     podporządkowanych im jednostkach organizacyjnych.  4. Rada Ministrów określi, w drodze rozporządzenia, uprawnienia w sprawach    dyscyplinarnych osób, o których mowa w ust. 3.                                                                     ",True,1997,944,4
1999_95.txt:Art.9,Kto może powołać sekretarza komitetu?, Art. 9. Sekretarz Komitetu powoływany  i odwoływany jest przez Przewodniczącego Komitetu.                                  ,True,1999,95,9
2001_1441.txt:Art.25,Kto może łowić ryby w polskim morzu?," Art. 25. 1. Połowy w celach sportowo-rekreacyjnych w polskich obszarach morskich   mogą prowadzić, po uzyskaniu sportowego zezwolenia połowowego, osoby   fizyczne. 2. Sportowe zezwolenie połowowe wydaje okręgowy inspektor rybołówstwa   morskiego na wniosek zainteresowanej osoby. 3. Do prowadzenia połowów w celach sportowo-rekreacyjnych nie mogą być   używane narzędzia połowowe wykorzystywane do połowów w celach   zarobkowych. 4. Sportowe zezwolenie połowowe wydaje się na okres 1 miesiąca albo 1   roku. 5. Sportowe zezwolenie połowowe zawiera:    1) imię, nazwisko, miejsce zamieszkania i adres wnioskodawcy,    2) okres jego ważności,    3) ilość i gatunek ryb oraz sposób prowadzenia połowu. 6. Minister właściwy do spraw rolnictwa określi, w drodze rozporządzenia,   szczegółowy sposób oraz warunki prowadzenia połowów w celach sportoworekreacyjnych, mając na względzie ochronę żywych zasobów morza i   zapewnienie, aby połowy te nie utrudniały wykonywania rybołówstwa   morskiego.                                                                     ",True,2001,1441,25
2004_574.txt:Art.28,Kto może łowić ryby w polskim morzu?," Art. 28. 1. Połowy w celach sportowo-rekreacyjnych w polskich obszarach morskich mogą   być prowadzone po uzyskaniu sportowego zezwolenia połowowego. 2. Sportowe zezwolenie połowowe wydaje okręgowy inspektor rybołówstwa morskiego   na wniosek:    1) osoby fizycznej - na prowadzenie połowów z brzegu, ze statku lub z innych      urządzeń pływających;    2) organizatora zawodów sportowych - na prowadzenie połowów z brzegu;    3) armatora statku - na prowadzenie połowów z jego statku. 3. Wniosek, o którym mowa w ust. 2, zawiera:    1) imię, nazwisko, określenie miejsca zamieszkania i adres albo nazwę,      określenie siedziby i adres wnioskodawcy;    2) serię i numer dokumentu tożsamości;    3) wskazanie terminu, na jaki ma być wydane zezwolenie;    4) w przypadku armatora statku - nazwę lub oznakę statku;    5) w przypadku organizatora zawodów sportowych - listę uczestników zawodów      oraz miejsce i czas trwania zawodów. 4. Sportowe zezwolenie połowowe zawiera w szczególności:    1) imię, nazwisko, określenie miejsca zamieszkania i adres albo nazwę,      określenie siedziby i adres wnioskodawcy;    2) okres ważności zezwolenia;    3) określenie ilości i gatunku ryb oraz sposobu prowadzenia połowu. 5. Sportowe zezwolenie połowowe wydaje się na okres 1 miesiąca albo 1 roku,   albo na czas trwania zawodów sportowych. 6. Do prowadzenia połowów w celach sportowo-rekreacyjnych nie mogą być używane   narzędzia połowowe wykorzystywane do wykonywania rybołówstwa morskiego. 7. Minister właściwy do spraw rolnictwa określi, w drodze rozporządzenia,   szczegółowy sposób i warunki prowadzenia połowów w celach sportoworekreacyjnych oraz wzory sportowych zezwoleń połowowych dla podmiotów, o   których mowa w ust. 2, mając na względzie ochronę żywych zasobów morza i   zapewnienie porządku przy połowach.                                                                             ",True,2004,574,28
2004_574.txt:Art.4,Kto może łowić ryby w polskim morzu?," Art. 4. 1. Rybołówstwo morskie statkami rybackimi o polskiej przynależności może być   wykonywane przez armatora, którego siedziba albo oddział, albo miejsce   zamieszkania znajduje się na terytorium Rzeczypospolitej Polskiej. 2. Rybołówstwo morskie na terytorium Rzeczypospolitej Polskiej może być   wykonywane wyłącznie statkami rybackimi o polskiej przynależności.                                                                              ",True,2004,574,4
1997_468.txt:Art.39,"Kto odpowiada za rozszerzanie przepisów dotyczących upraw roślin, z których tworzy się narkotyki?"," Art. 39. Rada Ministrów może rozszerzyć, w drodze rozporządzenia, przepisy dotyczące upraw maku i konopi na inne rośliny, które zawierają substancje odurzające  lub psychotropowe.                                Rozdział 6                              Przepisy karne                                                                     ",True,1997,468,39
2001_1545.txt:Art.277,Kto określa wzór certyfikatu okrętowego?," Art. 277. Minister właściwy do spraw gospodarki morskiej określi, w drodze rozporządzenia, warunki i tryb wydawania lub poświadczania certyfikatów, wzór certyfikatu oraz wysokość pobieranych opłat, uwzględniając wiążące Rzeczpospolitą Polską w tym zakresie przepisy międzynarodowe.                                                                             ",True,2001,1545,277
2001_1545.txt:Art.38,Kto określa wzór certyfikatu okrętowego?," Art. 38. Minister właściwy do spraw gospodarki morskiej określi, w drodze rozporządzenia, sposób prowadzenia rejestru okrętowego i tryb postępowania rejestrowego, wzory ksiąg rejestrowych, wzór certyfikatu okrętowego, certyfikatu statku w budowie i świadectwa o banderze, tryb ich wydawania oraz wysokość opłat rejestrowych, mając na uwadze przeznaczenie rejestru okrętowego.                                                                             ",True,2001,1545,38
1996_261.txt:Art.10,Kto ustala pensję członków Rady Ministrów?," Art. 10. 1. Obsługę prac Rady zapewnia minister. 2. Prezes Rady Ministrów określa, w drodze rozporządzenia, wysokość   wynagrodzenia przewodniczącego, wiceprzewodniczącego i pozostałych członków   Rady. Posłom i senatorom powołanym w skład Rady wynagrodzenie nie   przysługuje. 3. Prezes Rady Ministrów  określa, w drodze rozporządzenia, tryb pracy Rady.                                   Rozdział 3                       Programowanie rozwoju regionalnego                                                                           ",True,1996,261,10
1997_555.txt:Art.51,"Kto wykonuje prawa za ofiarę, jeżeli jest ona niepełnoletnia?"," Art. 51.  § 1. Za pokrzywdzonego, który nie jest osobą fizyczną, czynności procesowych      dokonuje organ uprawniony do działania w jego imieniu.  § 2. Jeżeli pokrzywdzonym jest małoletni albo ubezwłasnowolniony całkowicie      lub częściowo, prawa jego wykonuje przedstawiciel ustawowy albo       osoba, pod której stałą pieczą pokrzywdzony pozostaje.                                             ",True,1997,555,51
1996_261.txt:Art.10,Którym członkom Rady Ministrów nie przysługuje wynagrodzenie?," Art. 10. 1. Obsługę prac Rady zapewnia minister. 2. Prezes Rady Ministrów określa, w drodze rozporządzenia, wysokość   wynagrodzenia przewodniczącego, wiceprzewodniczącego i pozostałych członków   Rady. Posłom i senatorom powołanym w skład Rady wynagrodzenie nie   przysługuje. 3. Prezes Rady Ministrów  określa, w drodze rozporządzenia, tryb pracy Rady.                                   Rozdział 3                       Programowanie rozwoju regionalnego                                                                           ",True,1996,261,10
2001_499.txt:Art.110,Na co komitet wyborczy może wydać pozyskane pieniądze?," Art. 110. 1. Komitet wyborczy może pozyskiwać i wydatkować środki jedynie na cele   związane z wyborami. 2. Komitet wyborczy partii politycznej może pozyskiwać i wydatkować środki   od dnia wydania przez Państwową Komisję Wyborczą postanowienia o przyjęciu   zawiadomienia, o którym mowa w art. 96 ust. 2. 3. Koalicyjny komitet wyborczy i komitet wyborczy wyborców mogą pozyskiwać i   wydatkować środki od dnia wydania przez Państwową Komisję Wyborczą   postanowienia o przyjęciu zawiadomienia, o którym mowa odpowiednio w art.   97 ust. 7 albo w art. 98 ust. 4. 4. Zabrania się:    1) pozyskiwania środków przez komitet wyborczy po dniu wyborów,    2) wydatkowania środków przez komitet wyborczy po dniu złożenia      sprawozdania, o którym mowa w art. 120.                                  ",True,2001,499,110
2001_537.txt:Art.22,"O co muszą zadbać osoby, które wytwarzają odpady z substancjami kontrolowanymi?"," Art. 22. 1. Zakazuje się składowania urządzeń chłodniczych, klimatyzacyjnych lub   gaśniczych zawierających substancje kontrolowane i mających charakter   odpadów, a także wszelkich urządzeń mających charakter odpadów, zawierających   substancje kontrolowane jako  rozpuszczalniki oraz odpadów zawierających   substancje kontrolowane, wytworzonych w procesie demontażu wymienionych   urządzeń. Prowadzący składowisko odpadów ma obowiązek odmówić przyjęcia na   składowisko tego rodzaju odpadów. 2. Wytwarzający odpady zawierające substancje kontrolowane, a także ich   odbiorcy mają, w trakcie postępowania z takimi odpadami, obowiązek dołożenia   należytej staranności, celem zapobieżenia emisji substancji kontrolowanych do   środowiska. 3. Wytwarzający odpady mają obowiązek odzyskać substancje kontrolowane zawarte   w:    1) mających charakter odpadów urządzeniach chłodniczych, klimatyzacyjnych i      gaśniczych,    2) mających charakter odpadów wszelkich urządzeniach zawierających      substancje kontrolowane jako rozpuszczalniki,    3) odpadach wytworzonych w procesie demontażu urządzeń wymienionych w pkt 1      i 2    celem poddania ich recyklingowi i regeneracji oraz powtórnemu użyciu lub    unieszkodliwieniu w sposób zgodny z przepisami ustawy. 4. Sposób postępowania z odpadami zawierającymi substancje kontrolowane   określają przepisy o odpadach, z zastrzeżeniem przepisów ust. 1-3 oraz art.   21 pkt 2.                                                                           ",True,2001,537,22
2001_628.txt:Art.5,"O co muszą zadbać osoby, które wytwarzają odpady z substancjami kontrolowanymi?"," Art. 5. Kto podejmuje działania powodujące lub mogące powodować powstawanie odpadów, powinien takie działania planować, projektować i prowadzić, tak aby:    1) zapobiegać powstawaniu odpadów lub ograniczać ilość odpadów i ich      negatywne oddziaływanie na środowisko przy wytwarzaniu produktów, podczas      i po zakończeniu ich użytkowania,    2) zapewniać zgodny z zasadami ochrony środowiska odzysk, jeżeli nie udało      się zapobiec ich powstaniu,    3) zapewniać zgodne z zasadami ochrony środowiska unieszkodliwianie odpadów,      których powstaniu nie udało się zapobiec lub których nie udało się poddać      odzyskowi.                                                                              ",True,2001,628,5
1997_933.txt:Art.88,Za co odpowiada fundusz inwestycyjny zamknięty?," Art. 88. Fundusz inwestycyjny zamknięty emituje certyfikaty inwestycyjne. Fundusz inwestycyjny zamknięty nie może nabywać certyfikatów inwestycyjnych, które  wyemitował.                                                                     ",True,1997,933,88
1997_933.txt:Art.94,Za co odpowiada fundusz inwestycyjny zamknięty?," Art. 94.  1. Fundusz inwestycyjny zamknięty prowadzi rejestr certyfikatów inwestycyjnych.  2. Rejestr certyfikatów inwestycyjnych zawiera w szczególności:    1) datę każdej emisji, liczbę oferowanych certyfikatów oraz wartość emisji,    2) liczbę certyfikatów każdej emisji zbytych uczestnikom funduszu, cenę       certyfikatu oraz łączną wartość wpłat za certyfikaty danej emisji.                                                                     ",True,1997,933,94
1996_465.txt:Art.385,Co grozi za podglądanie głosów innych osób podczas wyborów?," Art. 385.  §1. Rada nadzorcza składa się co najmniej z trzech członków powoływanych i      odwoływanych przez walne zgromadzenie.  §2. Statut może przewidywać inny sposób powoływania lub odwoływania członków      rady nadzorczej.  §3. Na wniosek akcjonariuszy, reprezentujących co najmniej jedną piątą      kapitału zakładowego, wybór rady nadzorczej powinien być dokonany przez      najbliższe walne zgromadzenie w drodze głosowania oddzielnymi grupami,      nawet gdy statut przewiduje inny sposób powołania rady nadzorczej.  §4. Jeżeli w skład rady nadzorczej wchodzi osoba, powołana przez podmiot      określony w odrębnej ustawie, wyborowi podlegają jedynie pozostali      członkowie rady nadzorczej.  §5. Osoby reprezentujące na walnym zgromadzeniu tę część akcji, która przypada      z podziału ogólnej liczby reprezentowanych akcji przez liczbę członków      rady, mogą utworzyć oddzielną grupę celem wyboru jednego członka rady, nie      biorą jednak udziału w wyborze pozostałych członków.  §6. Mandaty w radzie nadzorczej nieobsadzone przez odpowiednią grupę      akcjonariuszy, utworzoną zgodnie z § 5, obsadza się w drodze głosowania, w      którym uczestniczą wszyscy akcjonariusze, których głosy nie zostały oddane      przy wyborze członków rady nadzorczej, wybieranych w drodze głosowania      oddzielnymi grupami.  §7. Jeżeli na walnym zgromadzeniu, o którym mowa w § 3, nie dojdzie do      utworzenia co najmniej jednej grupy zdolnej do wyboru członka rady      nadzorczej, nie dokonuje się wyborów.  §8. Z chwilą dokonania wyboru co najmniej jednego członka rady nadzorczej      zgodnie z przepisami § 3-7, wygasają przedterminowo mandaty wszystkich      dotychczasowych członków rady nadzorczej z wyjątkiem osób, o których mowa      w § 4.  §9. W głosowaniu określonym w § 3 i § 6 każdej akcji przysługuje tylko jeden      głos bez przywilejów lub ograniczeń, z uwzględnieniem art. 353 § 3.                                      ",False,1996,465,385
1996_465.txt:Art.388,Co grozi za podglądanie głosów innych osób podczas wyborów?," Art. 388.  §1. Rada nadzorcza podejmuje uchwały, jeżeli na posiedzeniu jest obecna co      najmniej połowa jej członków a wszyscy jej członkowie zostali zaproszeni.      Statut może przewidywać surowsze wymagania dotyczące kworum rady      nadzorczej.  §2. Statut może przewidywać, że członkowie rady nadzorczej mogą brać udział w      podejmowaniu uchwał rady, oddając swój głos na piśmie za pośrednictwem      innego członka rady nadzorczej. Oddanie głosu na piśmie nie może dotyczyć      spraw wprowadzonych do porządku obrad na posiedzeniu rady nadzorczej.  §3. Podejmowanie uchwał przez radę nadzorczą w trybie pisemnym lub przy      wykorzystaniu środków bezpośredniego porozumiewania się na odległość jest      dopuszczalne tylko w przypadku gdy statut tak stanowi. Uchwała jest ważna,      gdy wszyscy członkowie rady zostali powiadomieni o treści projektu      uchwały.  §4. Podejmowanie uchwał w trybie określonym w § 2 i § 3 nie dotyczy wyborów      przewodniczącego i wiceprzewodniczącego rady nadzorczej, powołania członka      zarządu oraz odwołania i zawieszania w czynnościach tych osób.                                      ",False,1996,465,388
1996_465.txt:Art.410,Co grozi za podglądanie głosów innych osób podczas wyborów?," Art. 410.  §1. Lista obecności zawierająca spis uczestników walnego zgromadzenia z      wymienieniem liczby akcji, które każdy z nich przedstawia i służących im      głosów, podpisana przez przewodniczącego walnego zgromadzenia, powinna być      sporządzona niezwłocznie po wyborze przewodniczącego i wyłożona podczas      obrad tego zgromadzenia.  §2. Na wniosek akcjonariuszy, posiadających jedną dziesiątą kapitału      zakładowego reprezentowanego na tym walnym zgromadzeniu, lista obecności      powinna być sprawdzona przez wybraną w tym celu komisję, złożoną co      najmniej z trzech osób. Wnioskodawcy mają prawo wyboru jednego członka      komisji.                                      ",False,1996,465,410
1997_553.txt:Art.248,Co grozi za podglądanie głosów innych osób podczas wyborów?," Art. 248. Kto w związku z wyborami do Sejmu, Senatu, wyborem Prezydenta Rzeczypospolitej Polskiej, wyborami do samorządu terytorialnego lub referendum:        1) sporządza listę kandydujących lub głosujących z pominięciem           uprawnionych lub wpisaniem nieuprawnionych,        2) używa podstępu celem nieprawidłowego sporządzenia listy wyborczej,        3) uszkadza, ukrywa, przerabia lub podrabia protokoły lub inne dokumenty          wyborcze,        4) dopuszcza do nadużycia przy przyjmowaniu lub obliczaniu głosów,        5) dopuszcza się nadużycia w sporządzaniu list z podpisami obywateli          zgłaszających kandydatów w wyborach lub inicjujących referendum,            podlega karze pozbawienia wolności do lat 3.                                                                    ",False,1997,553,248
2001_627.txt:Art.12,"Co należy zrobić, tworząc standard jakości środowiska?"," Art. 12. 1. Podmioty korzystające ze środowiska oraz organy ochrony środowiska są   obowiązane, z zastrzeżeniem ust. 2, do stosowania metodyk referencyjnych,   jeżeli metodyki takie zostały określone na podstawie ustaw. 2. Jeżeli na podstawie ustaw wprowadzono obowiązek korzystania z metodyki   referencyjnej, dopuszczalne jest stosowanie innej metodyki pod warunkiem   udowodnienia pełnej równoważności uzyskiwanych wyników.                                                                              Dział III               Polityka ekologiczna oraz programy ochrony środowiska                                                                             ",False,2001,627,12
2001_627.txt:Art.144,"Co należy zrobić, tworząc standard jakości środowiska?"," Art. 144. 1. Eksploatacja instalacji nie powinna powodować przekroczenia standardów   jakości środowiska. 2. Eksploatacja instalacji powodująca wprowadzanie gazów lub pyłów do   powietrza, emisję hałasu oraz wytwarzanie pól elektromagnetycznych nie   powinna, z zastrzeżeniem ust. 3, powodować przekroczenia standardów jakości   środowiska poza terenem, do którego prowadzący instalację ma tytuł prawny. 3. Jeżeli w związku z funkcjonowaniem instalacji utworzono obszar ograniczonego   użytkowania, eksploatacja instalacji nie powinna powodować przekroczenia   standardów jakości środowiska poza tym obszarem. 4. Zastosowanie technologii spełniającej wymagania, o których mowa w art. 143,   a także dotrzymanie standardów emisyjnych, o których mowa w art. 145 oraz w   przepisach odrębnych, nie zwalnia z obowiązku zachowania standardów jakości   środowiska.                                                                             ",False,2001,627,144
2001_627.txt:Art.25,"Co należy zrobić, tworząc standard jakości środowiska?"," Art. 25. 1. Źródłem informacji o środowisku jest w szczególności państwowy monitoring   środowiska. 2. Państwowy monitoring środowiska stanowi system pomiarów, ocen i prognoz   stanu środowiska oraz gromadzenia, przetwarzania i rozpowszechniania   informacji o środowisku. 3. Państwowy monitoring środowiska wspomaga działania na rzecz ochrony   środowiska poprzez systematyczne informowanie organów administracji i   społeczeństwa o:    1) jakości elementów przyrodniczych, dotrzymywaniu standardów jakości      środowiska określonych przepisami oraz obszarach występowania przekroczeń      tych standardów,    2) występujących zmianach jakości elementów przyrodniczych i przyczynach      tych zmian, w tym powiązaniach przyczynowo-skutkowych występujących      pomiędzy emisjami i stanem elementów przyrodniczych.                                                                             ",False,2001,627,25
2001_627.txt:Art.84,"Co należy zrobić, tworząc standard jakości środowiska?"," Art. 84. 1. W celu doprowadzenia do przestrzegania standardów jakości środowiska w   przypadkach wskazanych ustawą lub przepisami szczególnymi, w drodze aktu   prawa miejscowego, tworzone są programy. Programy są publikowane w   wojewódzkich dziennikach urzędowych. 2. W programie ustala się:    1) obszar objęty zakresem jego obowiązywania,    2) naruszone standardy jakości środowiska wraz z podaniem zakresu      naruszenia,    3) podstawowe kierunki i zakres działań niezbędnych do przywracania      standardów jakości środowiska,    4) harmonogram rzeczowo-finansowy planowanych działań,    5) podmioty, do których skierowane są obowiązki ustalone w programie,    6) w razie potrzeby dodatkowe obowiązki podmiotów korzystających ze      środowiska, związane z ograniczaniem  oddziaływania na środowisko,      polegające na:      a) obowiązku prowadzenia pomiarów wielkości emisji lub poziomów substancji        lub energii w środowisku,      b) obowiązku przekazywania, ze wskazaną częstotliwością, wyników        prowadzonych pomiarów oraz informacji dotyczących przestrzegania wymagań        określonych w posiadanych pozwoleniach,      c) ograniczeniu czasu obowiązywania posiadanych przez dany podmiot        pozwoleń, nie krócej jednak niż do 2 lat,    7) obowiązki organów administracji, polegające na przekazywaniu organowi      przyjmującemu program informacji o wydawanych decyzjach mających wpływ na      realizację programu,    8) sposób kontroli oraz dokumentowania realizacji programu i jego efektów. 3. Ustalenie treści programu dokonywane jest w szczególności na podstawie:    1) oceny charakteru i zakresu aktualnego stanu środowiska, dokonanej      zwłaszcza na podstawie danych państwowego monitoringu środowiska,    2) analizy możliwych do zastosowania rozwiązań o charakterze organizacyjnym,      technicznym lub ekonomicznym planowanych działań, z uwzględnieniem      konieczności stosowania technologii, o których mowa w art. 143, albo      najlepszych dostępnych technik,    3) analizy kosztów zastosowania proponowanych środków ochronnych, z      uwzględnieniem ich optymalizacji,    4) analizy charakteru obszarów ograniczonego użytkowania, istniejących na      terenie objętym programem, oraz zakresu wprowadzonych ograniczeń w      korzystaniu z tych obszarów. 4. Wyniki ocen i analiz, o których mowa w ust. 3, ujmowane są w uzasadnieniu do   programu, podlegającym udostępnieniu na zasadach ustalonych w rozdziale I w   dziale IV w tytule I.                                     Dział II                                 Ochrona powietrza                                                                             ",False,2001,627,84
1997_926.txt:Art.1,Co to jest zaległość podatkowa?," Art. 1. Ustawa normuje:    1) zobowiązania podatkowe,    2) informacje podatkowe,    3) postępowanie podatkowe, kontrolę podatkową i czynności sprawdzające,    4) tajemnicę skarbową.                                    ",False,1997,926,1
1997_926.txt:Art.112,Co to jest zaległość podatkowa?," Art. 112. § 1. Nabywca przedsiębiorstwa lub jego zorganizowanej części odpowiada całym     swoim majątkiem solidarnie z podatnikiem za powstałe do dnia nabycia     zaległości podatkowe związane z prowadzoną działalnością gospodarczą. § 2. Przepis § 1 stosuje się również do nabywców środków trwałych, jeżeli      zgodnie z odrębnymi przepisami, środki te były ujęte w prowadzonej      przez zbywcę ewidencji lub wykazie środków trwałych, a ich wartość w      dniu zbycia wynosi co najmniej 10 000 złotych. § 3. Zakres odpowiedzialności nabywcy ograniczony jest do wartości nabytego      przedsiębiorstwa, jego zorganizowanej części lub środka trwałego. § 4. W przypadku zbycia zorganizowanej części przedsiębiorstwa lub środka      trwałego zakres odpowiedzialności nabywcy ograniczony jest ponadto do      wysokości zaległości podatkowych w takiej części, w jakiej wartość nabytej     zorganizowanej części przedsiębiorstwa lub nabytego środka trwałego      pozostaje do wartości środków trwałych, wartości niematerialnych i prawnych     przedsiębiorstwa, które jest lub było prowadzone przez zbywcę. § 5. Zakres odpowiedzialności nabywcy nie obejmuje:    1) należności wymienionych w art. 107 § 2 pkt 1,    2) odsetek za zwłokę od zaległości podatkowych oraz oprocentowania, o       którym mowa w art. 107 § 2 pkt 3, powstałych po dniu nabycia. § 6. Przepisów § 4 i 5 nie stosuje się do nabywców będących członkami rodziny     podatnika, o których mowa w art. 111 § 3. § 7. Nabywający, za zgodą zbywającego, może wystąpić do organów podatkowych     właściwych miejscowo dla zbywającego o wydanie zaświadczenia      o wysokości jego zaległości podatkowych. § 8. W zaświadczeniu, o którym mowa w § 7, organ podatkowy określa wysokość     zaległości podatkowych zbywającego na dzień wydania zaświadczenia.     Nabywca nie odpowiada za zaległości podatkowe, które nie zostały      wykazane w zaświadczeniu. § 9. Nabywca odpowiada również za zaległości podatkowe zbywcy powstałe      po dniu wydania zaświadczenia, a przed dniem nabycia przedsiębiorstwa      jego zorganizowanej części lub środka trwałego, jeżeli od dnia wydania      zaświadczenia do dnia zbycia:        1) upłynęło 30 dni - w przypadku zbycia przedsiębiorstwa lub jego           zorganizowanej części,        2) upłynęły 3 dni - w przypadku zbycia środka trwałego.                               ",False,1997,926,112
1997_926.txt:Art.52,Co to jest zaległość podatkowa?," Art. 52. § 1. Na równi z zaległością podatkową traktuje się także:    1) nadpłatę, jeżeli w zeznaniu lub w deklaracji, o których mowa w art. 74       § 2, została wykazana nienależnie lub w wysokości wyższej od należnej,       a organ podatkowy dokonał jej zwrotu lub zaliczenia na poczet zaległości      podatkowych, bądź bieżących lub przyszłych zobowiązań podatkowych,    2) zwrot podatku, jeżeli podatnik otrzymał go nienależnie lub w wysokości       wyższej od należnej, chyba że podatnik wykaże, że nie nastąpiło to z       jego winy,    3) wynagrodzenie płatników lub inkasentów pobrane nienależnie lub w       wysokości wyższej od należnej. § 2. Przepisów § 1 pkt 1 i 2 nie stosuje się, jeżeli zwrot nadpłaty lub zwrot      podatku został dokonany w trybie przewidzianym w art. 285.                                Rozdział 6                 Odsetki za zwłokę i opłata prolongacyjna                                ",False,1997,926,52
1997_926.txt:Art.55,Co to jest zaległość podatkowa?," Art. 55. § 1. Odsetki za zwłokę wpłacane są bez wezwania organu podatkowego. § 2. Jeżeli dokonana wpłata nie pokrywa kwoty zaległości podatkowej wraz z      odsetkami za zwłokę, wpłatę tę zalicza się proporcjonalnie na poczet      kwoty zaległości podatkowej oraz kwoty odsetek za zwłokę w stosunku,      w jakim, w dniu wpłaty, pozostaje kwota zaległości podatkowej do kwoty      odsetek za zwłokę.                                ",False,1997,926,55
1997_926.txt:Art.59,Co to jest zaległość podatkowa?," Art. 59. § 1. Zobowiązanie podatkowe wygasa w całości lub w części wskutek:    1) zapłaty podatku, w tym również potrącenia oraz zaliczenia nadpłaty na       poczet zaległości podatkowych lub bieżących zobowiązań podatkowych,       zaniechania poboru podatku, a także umorzenia zaległości podatkowych,    2) pobrania podatku przez płatnika lub inkasenta,    3) przedawnienia.  § 2. Zobowiązanie płatnika lub inkasenta wygasa w całości lub w części wskutek:    1) zapłaty należności wynikającej z decyzji o odpowiedzialności podatkowej      płatnika lub inkasenta,    2) przedawnienia.                                ",False,1997,926,59
1997_926.txt:Art.67,Co to jest zaległość podatkowa?," Art. 67. § 1. W przypadkach uzasadnionych ważnym interesem podatnika lub interesem     publicznym organ podatkowy, na wniosek podatnika, może umorzyć      w całości lub w części zaległości podatkowe lub odsetki za zwłokę. § 2. Umorzenie zaległości podatkowej powoduje również umorzenie odsetek      za zwłokę w całości lub w takiej części, w jakiej została umorzona zaległość     podatkowa. § 3. Minister Finansów określi, w drodze rozporządzenia, właściwość rzeczową     organów podatkowych w sprawach umarzania zaległości podatkowych      oraz odsetek za zwłokę. § 4. Minister Finansów, w przypadkach uzasadnionych interesem publicznym      lub ważnym interesem podatników, może, w drodze rozporządzenia,      umarzać zaległości podatkowe z tytułu podatków stanowiących dochody      budżetu państwa lub odsetki za zwłokę przypadające od tych zaległości.                                Rozdział 8                              Przedawnienie                                                                     ",False,1997,926,67
